news_url,title,Label
https://www.medicalnewstoday.com/articles/covid-19-global-weekend-update-march-21-22,COVID-19: Global weekend update (March 21–22),0
https://www.youtube.com/watch?v=GdpV6_UVK5k,"""Joe Biden says Trump admin isn’t doing enough to protect workers from COVID-19""",0
https://www.youtube.com/watch?v=zFN5LUaqxOA,5G technology caused the coronavirus.,1
https://www.webmd.com/lung/news/20200326/stroke-drug-could-help-covid-19-patients,Stroke Drug Could Help COVID-19 Patients,0
https://www.medicalnewstoday.com/articles/rheumatoid-arthritis-and-covid-19,COVID-19 and rheumatoid arthritis: Risks and precautions,0
https://www.healthline.com/health-news/poison-control-calls-going-up,Americans Are Accidentally Poisoning Themselves with Cleaning Supplies,0
https://www.cdc.gov/coronavirus/2019-ncov/daily-life-coping/index.html,Protect Your Family,0
https://www.cdc.gov/coronavirus/2019-ncov/community/tribal/social-distancing.html,Social Distancing for Tribal Communities with Local COVID-19 Transmission,0
https://www.webmd.com/lung/news/20200501/tsa-500-employees-test-positive-for-covid-19,TSA: 500 Employees Test Positive for COVID-19,0
https://www.medicalnewstoday.com/articles/covid-19-and-celiac-disease,COVID-19 and celiac disease: Risks and precautions,0
https://www.who.int/news-room/detail/23-03-2020-pass-the-message-five-steps-to-kicking-out-coronavirus,"""Pass the message: Five steps to kicking out coronavirus""",0
https://www.businessinsider.com/photos-deserted-empty-airports-world-coronavirus-air-travel-2020-2,ÒItÕs actually the safest time to fly.Ó,1
https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/washington-seattle.html,"""Seattle-King, Pierce and Snohomish , Washington Community Mitigation""",0
https://www.sciencedaily.com/releases/2020/02/200213160128.htm,Remdesivir Prevents MERS Coronavirus Disease in Monkeys,0
https://www.webmd.com/lung/news/20200430/cardiac-arrests-out-of-hospital-soar-during-covid-19-in-italy,Cardiac Arrests Out-of-Hospital Soar During COVID-19 in Italy,0
https://www.webmd.com/lung/news/20200320/acute-stroke-care-during-covid-19-ahas-emergency-strategy,Acute Stroke Care During COVID-19: AHA's Emergency Strategy,0
https://www.facebook.com/Bobr102/posts/10217624902761996,"Kennedy Center, PBS donated to Democrats after getting COVID-19 stimulus money.",1
https://hannity.com/media-room/exclusive-watch-sean-hannitys-full-interview-with-president-trump-here/?utm_source=socialflow,"Speaking of his restriction on travel from China, President Donald Trump claims",1
https://www.youtube.com/watch?v=zFN5LUaqxOA,5G Technology Believed To Have Caused coronavirus,1
https://www.sciencedaily.com/releases/2020/02/200206080447.htm,New Tool Monitors Real Time Mutations in Flu,0
https://www.who.int/news-room/detail/08-04-2020-joint-leader-s-statement---violence-against-children-a-hidden-crisis-of-the-covid-19-pandemic,"""Joint Leader's statement - Violence against children: A hidden crisis of the COVID-19 pandemic""",0
https://www.webmd.com/lung/news/20200327/what-coronavirus-precautions-do-you-really-need,What Coronavirus Precautions Do You Really Need?,0
https://www.healthline.com/health-news/what-do-we-do-if-our-police-firefighters-and-paramedics-all-get-sick-with-covid-19,"What Happens as More Police, Firefighters, and Paramedics Get Sick with COVID-19?",0
https://www.kerririvera.com/good-news-coronavirus-destroyed-by-chlorine-dioxide/?fbclid=IwAR2sSnnbOYme6-pJcwrusBiI0RkpsnXoOb8zvVB-KHwIK0fEobh93UTGarE,"Chlorine dioxide kits sold online under various ÒMMSÓ names Ñ Miracle Mineral Solution, Miracle Mineral Supplement, Master Mineral Solution Ñ will cure the coronavirus.",1
,Biden campaign claims a top CDC official was Òsilenced.Ó,1
https://www.facebook.com/vitalcliposomalvitaminc/posts/1250287675180935?__tn__=-R,A post says the coronavirus can be slowed or stopped with the Òimmediate widespread use of high doses of vitamin C.Ó,1
https://www.webmd.com/lung/news/20200404/italian-doctor-with-covid-19-recovering-after-treatment-and-a-lot-of-luck,"Doctor With COVID-19 Recovering After Treatment, ""Lot of Luck""",0
https://www.cdc.gov/coronavirus/2019-ncov/covid-data/covidview/04172020/commercial-labs.html,Commercial Labs,0
https://www.sciencedaily.com/releases/2020/03/200319125201.htm,"Understanding How COVID-19 Affects Children Vital to Slowing Pandemic, Doctors Say",0
https://www.facebook.com/groups/131967303497991/permalink/3307216329306390/,CDC warns people that morel mushroom increases coronavirus risk by 200%.,1
https://www.webmd.com/lung/news/20200421/covid-19-employers-cut-doc-pay-and-bonuses-whats-your-recourse,COVID-19: Employers Cut Doc Pay and Bonuses: What's Your Recourse?,0
https://youtu.be/zOc0QEqEIzk,Does vaping reduce your chances of getting the coronavirus?,1
https://www.webmd.com/lung/news/20200415/a-better-way-to-prioritize-essential-vs-elective-care-during-covid-19,COMMENTARY: A Better Way to Prioritize Essential Care During COVID-19,0
https://www.webmd.com/lung/news/20200327/zuckerberg-gates-give-millions-to-covid-19-fight,"Zuckerberg, Gates Give Millions to COVID-19 Fight",0
https://www.cdc.gov/coronavirus/2019-ncov/community/retirement/guidance-retirement-response.html,Preventing the Spread of COVID-19 in Retirement Communities and Independent Living Facilities (Interim Guidance),0
https://youtu.be/Z-qyles3LUs,Should you take Ibuprofen to treat a fever from the coronavirus?,1
https://www.healthline.com/health-news/how-new-parents-can-cope-with-raising-a-baby-in-covid-19-sheltering,COVID-19 Has Taken Away the Village: How New Parents Can Cope,0
https://www.webmd.com/lung/news/20200429/interest-in-unproven-drugs-follows-tump-thumbs-up,Interest in Unproven Drugs Follows Trump Thumbs Up,0
https://www.cdc.gov/coronavirus/2019-ncov/hcp/elastomeric-respirators-strategy/index.html,Elastomeric Respirators: Strategies During Conventional and Surge Demand Situations,0
https://www.cdc.gov/media/releases/2020/s0404-covid19-surveillance-report.html,CDC Launches New Weekly COVID-19 Surveillance Report,0
https://www.facebook.com/photo.php?fbid=1627288297411405&set=a.102756829864567&type=3&theater,"Post says two patients at Valley Regional Medical Center in Brownsville, Texas, Òare being looked atÓ for possible coronavirus infections.",1
https://www.facebook.com/wyo.dollaz/posts/235974067539966,Claim that Òthere is noÓ COVID-19 virus.,1
https://www.webmd.com/lung/news/20200323/aha-guidance-for-cpr-emergency-cv-care-amid-covid-19,"AHA Guidance for CPR, Emergency CV Care Amid COVID-19",0
https://www.healthline.com/health-news/how-to-keep-daily-routine-during-covid19-shelter-in-place,How to Build Daily and Weekly Routines as Shelter-in-Place Drags On,0
https://www.youtube.com/watch?time_continue=144&v=aVFC5n-KnuA&feature=emb_logo,Empty hospital lots and waiting rooms are indicative of a coronavirus hoax.,1
https://www.youtube.com/watch?v=NjjybyJ59Lw&feature=youtu.be,"Viral video with Dr. Shiva Ayyadurai proves Fauci, White House and others are members of deep state.",1
https://www.mediaite.com/tv/lou-dobbs-grills-hhs-sec-alex-azar-on-coronavirus-pandemic-i-dont-want-to-play-games-with-you/,The United States is Òactually screening fewer people (for the coronavirus than other countries) because we donÕt have appropriate testing.Ó,1
https://www.facebook.com/photo.php?fbid=3033469743342561&set=a.299182993437930&type=3&theater,Queen Elizabeth said Philippine President Rodrigo Duterte Òis the kind of leader who knows the way É Filipinos are very lucky to have him.Ó,1
https://www.webmd.com/lung/news/20200325/pandemic-foreshadows-crisis-in-mental-health-services,Commentary: Pandemic Foreshadows Crisis in Mental Health Services,0
https://www.cdc.gov/media/releases/2020/s038-travel-advisory.html,"""CDC Issues Domestic Travel Advisory for New York, New Jersey, and Connecticut""",0
https://www.cdc.gov/coronavirus/2019-ncov/hcp/guidance-prevent-spread.html,Preventing the Spread of Coronavirus Disease 2019 in Homes and Residential Communities,0
https://www.webmd.com/lung/news/20200323/fda-warns-to-watch-for-fake-covid-19-test-kits,FDA Warns to Watch for Fake COVID-19 Tests,0
https://www.webmd.com/lung/news/20200318/the-most-effective-ways-to-kill-coronavirus-in-your-home,The Most Effective Ways to Kill Coronavirus in Your Home,0
https://www.facebook.com/SenatorChrisLarson/posts/1787393814735547,The April 22 jump in COVID-19 cases in the United States was related to the election.,1
https://www.sciencedaily.com/releases/2020/04/200403103959.htm,Clues to COVID-19 Coronavirus's Vulnerability Emerge from an Antibody Against SARS,0
https://informationisbeautiful.net/visualizations/covid-19-coronavirus-infographic-datapack/,"""Are 80 percent of coronavirus cases ""mild?""""",0
https://www.cdc.gov/coronavirus/2019-ncov/need-extra-precautions/people-at-higher-risk.html,People Who are at Higher Risk,0
https://www.webmd.com/lung/news/20200110/new-coronavirus-may-be-cause-of-outbreak-in-china,New Coronavirus May be Cause of Outbreak in China,0
https://www.medicalnewstoday.com/articles/323787,How to increase lung capacity: Simple exercises,0
https://www.webmd.com/lung/news/20200319/larger-than-life-physician-stephen-schwartz-dies-of-covid-19-at-78,'Larger Than Life' Physician Stephen Schwartz Dies of COVID-19,0
https://www.sciencedaily.com/releases/2020/03/200319111111.htm,New Drug Target Found for COVID-19,0
https://www.cdc.gov/coronavirus/2019-ncov/healthcare-facilities/practice-preparedness.html,Prepare to Care for COVID-19: Get Your Practice Ready,0
https://www.cdc.gov/coronavirus/2019-ncov/hcp/ppe-strategy/decontamination-reuse-respirators.html,Decontamination and Reuse of Filtering Facepiece Respirators using Contingency and Crisis Capacity Strategies,0
https://www.medicalnewstoday.com/articles/bronchitis-and-covid-19,COVID-19 and bronchitis: Risks and precautions,0
https://www.sciencedaily.com/releases/2020/02/200206110703.htm,Steroids Could Do More Harm Than Good in Treating Coronavirus,0
https://www.cdc.gov/coronavirus/2019-ncov/travelers/cruise-ship/what-cdc-is-doing.html,CDC’s role in helping cruise ship travelers during the COVID-19 pandemic,0
https://www.webmd.com/lung/news/20200306/power-of-hand-washing-to-prevent-coronavirus,Hand-Washing to Prevent Coronavirus Spread,0
https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/aircraft-maintenance-workers.html,What Aircraft Maintenance Workers Need to Know about COVID-19,0
https://www.cdc.gov/coronavirus/2019-ncov/healthcare-facilities/dialysis.html,Interim Guidance for Outpatient Hemodialysis Facilities,0
https://www.webmd.com/lung/news/20200124/cdc-confirms-second-us-coronavirus-case,CDC Confirms Second U.S. Coronavirus Case,0
https://www.who.int/news-room/feature-stories/detail/who-continues-to-support-the-fight-against-coronavirus-in-syria,"""WHO continues to support the fight against coronavirus in Syria""",0
https://www.medicalnewstoday.com/articles/covid-19-interview-with-infectious-disease-expert-professor-paul-kellam-part-2,COVID-19 expert calls for a 'tremendous effort from everyone' to fight pandemic,0
https://www.webmd.com/lung/news/20200424/getting-masks-correct-a-key-coronavirus-strategy,Officials Push Masks For COVID Despite Mixed Data,0
https://www.facebook.com/photo.php?fbid=656716811561591&set=a.116726158893995&type=3&theater,Coronavirus is fake or a made-up ploy by 5G.,1
https://www.webmd.com/lung/news/20200401/32-states-have-issued-stay-at-home-orders,32 States Have Issued Stay-at-Home Orders,0
https://www.webmd.com/lung/news/20200320/coronavirus-daily-digest-march-27-2020,"Coronavirus Daily Digest: March 27, 2020",0
https://www.medicalnewstoday.com/articles/pneumonia-and-covid-19,"Pneumonia and COVID-19: Relationship, risks, and more",0
https://www.facebook.com/turningpointusa/photos/a.521023127946408/2908367302545300/?type=3&theater,Nevada Governor Steve Sisolak Òhas banned the use of an anti-malaria drug that might help cure coronavirus.Ó,1
https://www.webmd.com/lung/news/20200326/guidelines-on-delaying-cancer-surgery-during-covid-19,Guidelines on Delaying Cancer Surgery During COVID-19,0
https://www.webmd.com/lung/news/20200218/doctors-look-to-existing-drugs-in-coronavirus-fight,Doctors Look to Existing Drugs in Coronavirus Fight,0
https://www.webmd.com/lung/news/20200324/florida-students-bring-covid-back-from-spring-break,Florida Students Bring COVID Back from Spring Break,0
https://newsradiowrva.radio.com/media/audio-channel/mayor-levar-stoney-april-10-2020,"""Virginia lags in coronavirus testing, as Mayor LeVar Stoney says""",0
https://www.webmd.com/cold-and-flu/news/20200122/this-years-flu-season-taking-deadly-aim-at-kids,This Year's Flu Season Taking Deadly Aim at Kids,0
https://www.medicalnewstoday.com/articles/how-might-global-warming-influence-the-spread-of-viruses,How might climate change affect the spread of viruses?,0
https://www.webmd.com/lung/news/20200416/25-fema-workers-have-contracted-covid-19,25 FEMA Workers Have Contracted COVID-19,0
https://www.who.int/news-room/detail/20-03-2020-who-information-note-ensuring-continuity-of-tb-services-during-the-covid-19-pandemic,"""WHO Information Note: Ensuring continuity of TB services during the COVID-19 pandemic""",0
https://www.webmd.com/lung/news/20200406/covid-19-exposes-potential-gaps-in-ppe-training-effectiveness,"COVID-19 Exposes Potential Gaps in PPE Training, Effectiveness",0
https://www.sciencedaily.com/releases/2019/11/191108132434.htm,"Best Practice Treatment Guidelines Help Doctors Identify, Treat Vaping-Associated Lung Injuries",0
https://www.webmd.com/lung/news/20200427/musician-performs-drive-by-concerts-to-spread-joy,Musician Performs Drive-By Concerts to Spread Joy,0
https://www.healthline.com/health-news/what-california-has-done-right-in-battling-covid-19,What California Has Done Right in Battling COVID-19,0
https://www.webmd.com/lung/news/20200320/coronavirus-daily-digest-april-10-2020,"Coronavirus Daily Digest: April 10, 2020",0
https://www.webmd.com/lung/news/20200427/covid-19-therapy-arrhythmic-risks-put-focus-on-12-lead-ecg-alternatives,COVID-19 'Therapies' Put Focus on 12-Lead ECG Alternatives,0
https://www.webmd.com/lung/news/20200415/fedex-worker-sanitizes-box-for-girl-at-higher-risk,FedEx Worker Sanitizes Box for Girl at Higher Risk,0
https://www.webmd.com/lung/news/20200501/trending-clinical-topic-cancer-and-covid-19,Trending Clinical Topic: Cancer and COVID-19,0
https://www.webmd.com/lung/news/20200318/clinicians-petition-government-for-national-quarantine,Clinicians Petition Government for National Quarantine,0
https://crafty.diply.com/120334/the-simpsons-predicted-tom-hanks-getting-coronavirus-in-2007,"In 2007, ÒThe SimpsonsÓ predicted Tom Hanks would contract coronavirus in 2007.",1
https://www.cdc.gov/coronavirus/2019-ncov/community/homeless-shelters/unsheltered-homelessness.html,Interim Guidance for Responding to Coronavirus Disease 2019 (COVID-19) among People Experiencing Unsheltered Homelessness,0
https://www.facebook.com/photo.php?fbid=103152028005251&set=a.102059098114544&type=3&theater,A photo shows two Italian nurses in a hospital a few days before they got COVID-19 and died.,1
https://www.webmd.com/lung/news/20200410/us-lockdowns-trigger-surge-in-domestic-violence,U.S. Lockdowns Trigger Surge in Domestic Violence,0
https://www.sciencedaily.com/releases/2020/02/200207153629.htm,New Details on How a Viral Protein Puts the Brakes on Virus Replication,0
https://twitter.com/realDonaldTrump/status/1250852583318736896,"House Speaker Nancy Pelosi delete a February 24, 2020, video of herself from Twitter in which she encouraged people to visit Chinatown in San Francisco.",1
https://www.webmd.com/lung/news/20200319/covid-19-acc-advises-cautions-on-use-of-troponin-natriuretic-peptide-tests,"COVID-19: ACC Cautions on Troponin, Natriuretic Peptide Tests",0
https://www.webmd.com/lung/news/20200403/do-i-have-covid-19-doctors-free-tools-may-tell,Do I Have COVID-19? Doctors’ Free Tools May Tell,0
https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/checklist.html,Checklist for Community and Faith Leaders,0
https://www.webmd.com/lung/news/20200320/coronavirus-daily-digest-april-15-2020,"Coronavirus Daily Digest: April 15, 2020",0
https://viralcocaine.com/nyc-man-drops-dead-in-middle-of-street-suspected-coronavirus/,A NYC Man With Suspected Coronavirus Drops Dead in the Middle of the Street.,1
https://www.facebook.com/J.RandSujeyMartinez/posts/1434172836744014,Dallas student celebrating spring break collapses from coronavirus.,1
https://www.webmd.com/lung/news/20200320/italy-now-leads-the-world-in-coronavirus-deaths,Coronavirus News: Italy Now Leads The World In Coronavirus Deaths,0
https://www.medicalnewstoday.com/articles/covid-19-global-impact-how-the-coronavirus-is-affecting-the-world,COVID-19 global impact: How the coronavirus is affecting the,0
https://www.medicalnewstoday.com/articles/zoonotic-diseases-why-are-infections-from-animals-so-dangerous-to-humans,Why are infections from animals so dangerous to humans?,0
https://www.webmd.com/lung/news/20200501/federal-government-to-increase-ppe-shipments-to-nursing-homes,U.S. Government to Increase PPE Shipments to Nursing Homes,0
https://www.who.int/news-room/detail/07-04-2020-who-and-partners-call-for-urgent-investment-in-nurses,"""WHO and partners call for urgent investment in nurses""",0
https://www.facebook.com/turningpointusa/photos/a.376802782368444/2916061435109220/?type=3&theater,Health care workers union Òsuddenly finds a stash of 39 million face masks.Ó,1
https://www.webmd.com/lung/news/20200402/dr-anthony-fauci-threated-gets-security-boost,"Dr. Anthony Fauci Threatened, Gets Security Boost",0
https://www.webmd.com/lung/news/20200428/more-guidance-on-vulnerable-subgroup-with-diabetes-and-covid-19,More Guidance on 'Vulnerable Subgroup' With Diabetes and COVID-19,0
https://www.facebook.com/photo.php?fbid=10156801853446994&set=a.10150531304671994&type=3&theater,States are imposing mandatory leave and statewise school closures due to coronavirus.,1
https://www.sciencedaily.com/releases/2020/03/200326124159.htm,A Possible Treatment for COVID-19 and an Approach for Developing Others,0
https://www.cdc.gov/coronavirus/2019-ncov/communication/videos.html,Videos,0
https://www.cdc.gov/coronavirus/2019-ncov/healthcare-facilities/dialysis/screening.html,Screening and Triage at Intake,0
https://www.webmd.com/lung/news/20200415/interim-guidance-for-cpr-in-patients-with-covid-19,Interim Guidance for CPR in Patients With COVID-19,0
https://www.medicalnewstoday.com/articles/flu-shots-pros-and-cons,"Flu shots pros and cons: Benefits, risks, and safety",0
https://www.webmd.com/lung/news/20200402/us-has-deadliest-day-as-trump-warns-about-future,U.S. Has Deadliest Day As Trump Warns About Future,0
https://www.webmd.com/lung/news/20200325/states-allow-doctors-to-practice-across-state-lines-during-covid-19-crisis,State Lines Erased for Doctors During COVID-19,0
https://www.webmd.com/lung/news/20200424/california-still-setting-covid-death-records,California Still Setting COVID Death Records,0
https://www.this-is-italy.com/breaking-news-whole-of-italy-goes-into-quarantine/?fbclid=IwAR0ka2BjH05-vm7-dRGHFDVi4cuAXmmz8BapSiGK3WVZCZTT_Eo4BhIq4N4,"""In Italy, people must stay home except for work or emergencies""",0
https://www.facebook.com/STFNReloaded/videos/230171324675535/?v=230171324675535,The new coronavirus Òcauses sudden death syndrome.Ó,1
http://opr.news/news/detail/c46361cb8a98f304102ec00836eaa5bd?product=news&fbclid=IwAR1vEtbb7jOhkp6QY9Wee2I14Yii51jiTBznA3BKVzlO_hl1Wpnd6Aoeh4o,President Donald Trump will announce that a scientist Òfinally found a vaccine to cure coronavirus.Ó,1
https://www.sciencedaily.com/releases/2020/03/200303175318.htm,Chest CT Findings in Coronavirus Disease (COVID-19) Pneumonia,0
https://www.webmd.com/lung/news/20200320/radiology-must-adapt-to-new-pandemic,Radiology Must Adapt to New Pandemic,0
https://www.webmd.com/lung/news/20200320/coronavirus-daily-digest-april-03-2020,"Coronavirus Daily Digest: April 3, 2020",0
https://www.healthline.com/health-news/false-negatives-covid19-tests-symptoms-assume-you-have-illness,"‘False Negatives’ in COVID-19 Testing: If You Have Symptoms, Assume You Have the Disease",0
https://www.cdc.gov/media/releases/2020/s0409-modifications-extension-no-sail-ships.html,CDC Announces Modifications and Extension of No Sail Order for All Cruise Ships,0
https://www.facebook.com/photo.php?fbid=3614144158658532&set=a.108490069223976&type=3,Russian President Putin released 500 lions onto the streets to keep people indoors.,1
https://www.facebook.com/102286544735979/photos/a.103202181311082/123891435908823/?type=3&theater,A photo shows South Carolina after stay-at-home orders were announced.,1
https://www.healthline.com/health-news/coronavirus-can-be-deadly-but-they-also-cause-the-common-cold-what-to-know,"Where Did the New Coronavirus Come From? Potentially a Bat, Snake, or Pangolin",0
https://www.facebook.com/photo.php?fbid=10216356514891699,The novel coronavirus is not a new virus.,1
https://www.webmd.com/lung/news/20200429/georgias-reopening-dinner-movie-and-a-virus,"Georgia’s Reopening: Dinner, a Movie and a Virus?",0
https://twitter.com/parscale/status/1250559631665115137,"""House of Representatives Speaker Nancy Pelosi posted and deleted a video on her Twitter account, in which she calls on people to visit Chinatown in San Francisco.""",1
https://www.webmd.com/lung/news/20200121/screening-for-chinese-coronavirus-to-start-at-3-major-airports-cdc,3 U.S. Airports to Screen for Chinese Coronavirus,0
https://www.facebook.com/TandAmorningshow/photos/a.10152149877848151/10158220001343151/?type=3&theater,Says Tom Hanks has a volleyball to keep him company while heÕs quarantined.,1
https://www.sciencedaily.com/releases/2020/02/200214134715.htm,New Pathogenic Mechanism for Influenza NS1 Protein Found,0
https://www.webmd.com/lung/news/20200327/how-three-countries-have-kept-covid-19-in-check,Three Countries Have Kept Coronavirus in Check; Here's How They Did It,0
https://www.medicalnewstoday.com/articles/covid-19-and-diabetes,"COVID-19 and diabetes: Risks, types, and prevention",0
https://twitter.com/soapachu/status/1246793653294686208,"Claim that televangelist Pat Robertson said some young people Òare doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladiesÕ private parts and thatÕs where I think the (corona)virus came from.Ó",1
https://www.toine360.com/post/hair-weave-and-lace-front-made-in-china-may-contain-coronavirus,A post say Òhair weave and lace fronts manufactured in China may contain the coronavirus.Ó,1
https://www.facebook.com/photo.php?fbid=10213409582188792&set=a.1248740353419&type=3&theater,The Simpsons predicted the new coronavirus outbreak.,1
https://www.webmd.com/lung/news/20200428/covid-19-daily-hcq-hospital-protocols-ed-physician-death,"COVID-19 Daily: HCQ Hospital Protocols, ED Physician Death",0
https://www.medicalnewstoday.com/articles/medicine-that-fights-covid-19,Medicines that fights COVID-19: What to know,0
https://www.facebook.com/photo.php?fbid=10157068454662469&set=a.10150094282687469&type=3&theater,A dog vaccine can be used against coronavirus in people.,1
https://www.medicalnewstoday.com/articles/cdc-new-cases-of-novel-coronavirus-reported-in-us/,CDC: New cases of novel coronavirus reported in US,0
https://www.facebook.com/bishopdjmcclary/photos/a.577636472319837/2798270473589748/?type=3&theater,People are handing out masks Òdoused with chemicals which knocks you out coldÓ so they can rob you.,1
https://www.cdc.gov/coronavirus/2019-ncov/symptoms-testing/testing.html,Testing for COVID-19,0
https://www.cdc.gov/coronavirus/2019-ncov/community/organizations/businesses-employers.html,Resources for Businesses and Employers,0
https://www.facebook.com/chase.hatton.94/videos/vb.1235769702/10217339898989556/?type=2&theater,Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.,1
https://www.facebook.com/photo.php?fbid=10216512925677496&set=a.1847775115970&type=3,WalMart reducing hours of operation.,1
https://www.facebook.com/michael.marriott.399/posts/2087323078080745,"The Coronavirus Aid, Relief, and Economic Security Act gives members of Congress a pay increase.",1
https://www.webmd.com/lung/news/20200405/medical-societies-issue-bold-statement-of-physician-support,Medical Societies Issue Bold Statement of Physician Support,0
https://www.webmd.com/lung/news/20200121/first-us-case-of-china-coronavirus-diagnosed,First U.S. Case of China Coronavirus Diagnosed,0
https://twitter.com/realDonaldTrump/status/1249712404260421633,"Trump claims Òit is the decision of the President,Ó not governors, to Òopen up the states.Ó",1
https://www.healthline.com/health-news/timeline-what-covid-19-outbreak-could-look-like-in-3-months-6-months-1-year,"COVID-19 Timeline: What Outbreak Could Look Like in 3 Months, 6 Months, 1 Year",0
https://twitter.com/chiefpolice2/status/1222257165966041088,Drinking a bleach solution will prevent you from getting the coronavirus.,1
https://www.who.int/news-room/detail/30-03-2020-who-releases-guidelines-to-help-countries-maintain-essential-health-services-during-the-covid-19-pandemic,"""WHO releases guidelines to help countries maintain essential health services during the COVID-19 pandemic""",0
https://www.webmd.com/lung/news/20200416/reflections-from-the-bench-during-the-covid-19-crisis,COMMENTARY: Reflections From the Bench During the COVID-19 Crisis,0
https://www.who.int/news-room/detail/25-03-2020-who-urges-countries-to-ensure-the-continuity-of-malaria-services-in-the-context-of-the-covid-19-pandemic,"""WHO urges countries to ensure the continuity of malaria services in the context of the COVID-19 pandemic""",0
https://www.nih.gov/news-events/news-releases/nih-clinical-trial-hydroxychloroquine-potential-therapy-covid-19-begins,"NIH clinical trial of hydroxychloroquine, a potential therapy for COVID-19, begins",0
https://www.healthline.com/health-news/covid-19-losing-sense-of-smell,Losing Your Sense of Smell May Be an Early Symptom of COVID-19,0
https://twitter.com/RepGregMurphy/status/1239604975933755392?s=20,ÒSunlight actually can kill the [novel coronavirus].Ó,1
https://www.facebook.com/realUpsetCalifornianConservative/posts/2648766678715989,The coronavirus scare began after impeachment.,1
,A Democratic attack ad said Trump shipped 17 tons of medical supplies to China.,1
https://www.facebook.com/photo.php?fbid=10207395466321188&set=a.1075377941001&type=3&theater,"Òif your child gets this virus, theyÕre going to the hospital alone in a van with people they donÕt know, to be with people they donÕt know. You will be at home without them in their time of need.Ó",1
https://www.facebook.com/photo.php?fbid=10217026389596485&set=a.1867800339300&type=3,Steam from boiling oranges kills COVID-19.,1
https://www.sciencedaily.com/releases/2020/03/200323101354.htm,"ACE inhibitors and angiotensin receptor blockers may increase the risk of severe COVID-19, paper suggests",0
https://www.webmd.com/lung/news/20200327/the-week-that-wasnt-in-covid-19-17-days-peak-in-3-weeks-crocodile,"The Week That Wasn't in COVID-19: 17 Days, Peak in 3 Weeks, Croc",0
https://www.medicalnewstoday.com/articles/comparing-covid-19-with-previous-pandemics,COVID-19 vs. previous pandemics,0
https://ktrh.iheart.com/featured/michael-berry/content/2020-03-06-pelosi-actually-slowed-coronavirus-funding-so-dems-could-campaign-on-it/?fbclid=IwAR2h45Roeye-DuRQ8Nx55BVOSpdfGucUW2IBgDQpME-z2uAvFlaX3QNcaLU,Bloggers say Nancy Pelosi delayed coronavirus funding so ÒDems could campaign on it.Ó,1
https://www.webmd.com/lung/news/20200326/fda-clears-ozanimod-zeposia-for-ms-covid-19-delays-launch,FDA Clears Ozanimod (Zeposia) for MS; COVID-19 Delays Launch,0
https://www.facebook.com/donna.simmonsmontazeribilly/posts/3304814129533413,Leave objects in the sun to avoid contracting the coronavirus.,1
https://twitter.com/DrMattMcCarthy/status/1243891663162019841,Whether CDC had scheduled announcement that all should wear masks for everyday life.,1
https://www.webmd.com/lung/news/20200428/german-physician-explains-alternative-ventilation-for-covid-19,German Physician Explains Alternative Ventilation for COVID-19,0
https://www.webmd.com/lung/news/20200402/diabetes-and-other-conditions-raise-covid-19-risk,Diabetes and Other Conditions Raise COVID-19 Risk,0
https://www.thegatewaypundit.com/2020/03/exclusive-evidence-shows-director-general-of-world-health-organization-severely-overstated-the-fatality-rate-of-the-coronavirus-leading-to-the-greatest-global-panic-in-history/,WHO director overstated COVID-19 fatality rate as higher than flu.,1
https://www.medicalnewstoday.com/articles/how-humidity-may-affect-covid-19-outcome,How humidity may affect COVID-19 outcome,0
https://www.webmd.com/lung/news/20200408/how-do-you-choose-who-gets-a-ventilator,How Do You Choose Who Gets a Ventilator?,0
https://www.facebook.com/100037488420745/videos/210562350203378/,A video of body bags being dumped in a ditch shows the Òsituation in ItalyÓ due to the coronavirus.,1
https://www.facebook.com/permalink.php?story_fbid=194916678618698&id=101536457956721&__xts__[0]=68.ARBusVEhgjLa9LdObgRWExOUXu0XZicx40-F9GGYi2Gy_l6NLF07TBMWfU1bkQbfLQ_A3IiQgkNSelpFSchvRgIf5UlJc5KvufWA5rcjjnFTrSvgv10f6Y4dR1DstvcNbJgXiZ62SCp1BZfFmlhNHexRgzzz38vSbIxf7JDmzmMRtGc4v38kqY4-a-HMCq88WzN0r99NjTOS3qY4xo4zv4gMWuxRFY_JdrB5arxmY7VZU2Ip4arolxxZR9Lylkoewd4WhWpXsEXfa8tH2597IMa5ionwIZpWd5IT0UcsRidPm5Idz9v_y56K7BfIC3WwioAovltJCWGVXww9AY0,ÒSpecial military helicopters will spray pesticide against the coronavirus in the skies all over the country.Ó,1
https://www.cdc.gov/coronavirus/2019-ncov/php/grows-virus-cell-culture.html,"""CDC Grows SARS-CoV-2, the virus that causes COVID-19, in Cell Culture""",0
https://www.healthline.com/health-news/social-distancing-what-to-know,Got Questions About Social Distancing? These Experts Have Answers,0
https://www.healthline.com/health-news/shoes-clothes-and-covid-19,Can Clothes and Shoes Track COVID-19 into Your House? What to Know,0
https://www.healthline.com/health-news/flu-season-2020-what-to-know,"Flu Taking a Toll, Pediatric Deaths Hit 17-Year High",0
